craft_type,region,data_points,train_points,test_points,effective_test_points,arima_metrics,prophet_metrics,hybrid_metrics,arima_improvement,prophet_improvement,hybrid_improvement,arima_params,prophet_regressors,bias_correction,final_weights,adaptive_window,start_date,end_date,date_range_years
Brassware,Himachal_Pradesh,1566,1252,314,299,"{'mae': 8.12870061592437, 'rmse': np.float64(9.06180977250169), 'mape': np.float64(8.992618090268154), 'r2': -0.07771390194277306, 'accuracy': np.float64(91.00738190973185)}","{'mae': 7.4219418410651885, 'rmse': np.float64(8.803296400751995), 'mape': np.float64(8.145472106134974), 'r2': -0.017101399236483683, 'accuracy': np.float64(91.85452789386503)}","{'mae': 4.296694695496459, 'rmse': np.float64(5.664564378319805), 'mape': np.float64(4.856004236670327), 'r2': 0.5788792542142984, 'accuracy': np.float64(95.14399576332967)}",4.136613853597822,3.2894678694646444,3.2894678694646444,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.46527228358329753), 'Enhanced_Prophet': np.float64(0.5347277164167026)}",15,1995-01-01,2024-12-29,29.99315537303217
Brassware,Jammu_Kashmir,1566,1252,314,299,"{'mae': 6.960327261581844, 'rmse': np.float64(8.38174280375318), 'mape': np.float64(7.873264666727437), 'r2': -0.001721737516739985, 'accuracy': np.float64(92.12673533327256)}","{'mae': 7.556936995912777, 'rmse': np.float64(9.10115081297031), 'mape': np.float64(8.372208825394114), 'r2': -0.18105754850161015, 'accuracy': np.float64(91.62779117460589)}","{'mae': 4.394096013332156, 'rmse': np.float64(5.602871090090801), 'mape': np.float64(4.928227227922257), 'r2': 0.5523900845447327, 'accuracy': np.float64(95.07177277207774)}",2.9450374388051728,3.443981597471847,2.9450374388051728,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.46941765889954423), 'Enhanced_Prophet': np.float64(0.5305823411004558)}",15,1995-01-01,2024-12-29,29.99315537303217
Brassware,Jharkhand,1566,1252,314,296,"{'mae': 8.603314442933078, 'rmse': np.float64(9.442524313996813), 'mape': np.float64(9.282622639335395), 'r2': -0.2898231866872689, 'accuracy': np.float64(90.7173773606646)}","{'mae': 7.714202262034721, 'rmse': np.float64(9.257556043742795), 'mape': np.float64(8.52162684369402), 'r2': -0.2397857948555766, 'accuracy': np.float64(91.47837315630598)}","{'mae': 3.7708359889639227, 'rmse': np.float64(4.992473471225106), 'mape': np.float64(4.231097292818113), 'r2': 0.6394334056495933, 'accuracy': np.float64(95.7689027071819)}",5.051525346517295,4.290529550875917,4.290529550875917,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4863383942662519), 'Enhanced_Prophet': np.float64(0.5136616057337482)}",18,1995-01-01,2024-12-29,29.99315537303217
Brassware,Karnataka,1566,1252,314,296,"{'mae': 7.3231423121403285, 'rmse': np.float64(8.014230428222117), 'mape': np.float64(7.8679588528180435), 'r2': -0.18267043738775568, 'accuracy': np.float64(92.13204114718195)}","{'mae': 6.462124562343145, 'rmse': np.float64(7.898509883785084), 'mape': np.float64(6.836065886566681), 'r2': -0.1487629558349408, 'accuracy': np.float64(93.16393411343331)}","{'mae': 3.5899170330556864, 'rmse': np.float64(4.839235663452755), 'mape': np.float64(3.9741960966748273), 'r2': 0.5687852232001601, 'accuracy': np.float64(96.02580390332517)}",3.893762756143218,2.8618697898918555,2.8618697898918555,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4509725667649798), 'Enhanced_Prophet': np.float64(0.5490274332350202)}",18,1995-01-01,2024-12-29,29.99315537303217
Brassware,Kerala,1566,1252,314,299,"{'mae': 7.883990831628693, 'rmse': np.float64(9.04549793768997), 'mape': np.float64(8.809280428815425), 'r2': -0.05676091795882532, 'accuracy': np.float64(91.19071957118457)}","{'mae': 6.992956523153265, 'rmse': np.float64(8.469645727024766), 'mape': np.float64(7.730189944634591), 'r2': 0.0735067168066621, 'accuracy': np.float64(92.26981005536541)}","{'mae': 4.103192485835667, 'rmse': np.float64(5.554986015760706), 'mape': np.float64(4.644094903893872), 'r2': 0.6014546691721351, 'accuracy': np.float64(95.35590509610613)}",4.165185524921554,3.086095040740716,3.086095040740716,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4600800922960792), 'Enhanced_Prophet': np.float64(0.5399199077039208)}",15,1995-01-01,2024-12-29,29.99315537303217
Brassware,Ladakh,1566,1252,314,299,"{'mae': 7.466757045414502, 'rmse': np.float64(8.528253838406538), 'mape': np.float64(8.256962839226135), 'r2': -0.06532041378240683, 'accuracy': np.float64(91.74303716077387)}","{'mae': 7.412767051258227, 'rmse': np.float64(8.869251023622551), 'mape': np.float64(8.121047942814997), 'r2': -0.1522160111109756, 'accuracy': np.float64(91.878952057185)}","{'mae': 3.8415091614236654, 'rmse': np.float64(5.1650362312933975), 'mape': np.float64(4.313739572879047), 'r2': 0.609243008756785, 'accuracy': np.float64(95.68626042712096)}",3.94322326634709,3.807308369935953,3.807308369935953,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.48671214158810383), 'Enhanced_Prophet': np.float64(0.5132878584118962)}",15,1995-01-01,2024-12-29,29.99315537303217
Brassware,Madhya_Pradesh,1566,1252,314,299,"{'mae': 8.474292588491485, 'rmse': np.float64(9.333872486607772), 'mape': np.float64(9.167488221341), 'r2': -0.28303538950569207, 'accuracy': np.float64(90.832511778659)}","{'mae': 7.717845611809366, 'rmse': np.float64(9.167673876462963), 'mape': np.float64(8.410734793878277), 'r2': -0.23775081156304134, 'accuracy': np.float64(91.58926520612172)}","{'mae': 4.141076633790932, 'rmse': np.float64(5.434228553722337), 'mape': np.float64(4.657698427400725), 'r2': 0.5650986971964407, 'accuracy': np.float64(95.34230157259927)}",4.509789793940271,3.753036366477545,3.753036366477545,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.46624697996448083), 'Enhanced_Prophet': np.float64(0.5337530200355193)}",15,1995-01-01,2024-12-29,29.99315537303217
Brassware,Maharashtra,1566,1252,314,296,"{'mae': 5.408850251616148, 'rmse': np.float64(6.9268413438841625), 'mape': np.float64(5.996503123454156), 'r2': -0.005465541655051975, 'accuracy': np.float64(94.00349687654584)}","{'mae': 7.044751130275495, 'rmse': np.float64(8.49845899784569), 'mape': np.float64(7.545814873181336), 'r2': -0.5134813631126458, 'accuracy': np.float64(92.45418512681866)}","{'mae': 2.8894684237955284, 'rmse': np.float64(4.209526111333745), 'mape': np.float64(3.193263664880478), 'r2': 0.6286673592470228, 'accuracy': np.float64(96.80673633511952)}",2.8032394585736853,4.352551208300866,2.8032394585736853,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4700735394932517), 'Enhanced_Prophet': np.float64(0.5299264605067483)}",18,1995-01-01,2024-12-29,29.99315537303217
Brassware,Manipur,1566,1252,314,296,"{'mae': 7.311673769825966, 'rmse': np.float64(8.68893366640073), 'mape': np.float64(8.320455774089034), 'r2': -0.0003016786520628756, 'accuracy': np.float64(91.67954422591097)}","{'mae': 8.162175408445087, 'rmse': np.float64(9.623520929151727), 'mape': np.float64(9.041117275172567), 'r2': -0.22706063678743194, 'accuracy': np.float64(90.95888272482743)}","{'mae': 4.473762129834127, 'rmse': np.float64(5.760563430606214), 'mape': np.float64(5.0498496923482055), 'r2': 0.5603288591234112, 'accuracy': np.float64(94.9501503076518)}",3.270606081740823,3.9912675828243636,3.270606081740823,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.47890474438118547), 'Enhanced_Prophet': np.float64(0.5210952556188145)}",18,1995-01-01,2024-12-29,29.99315537303217
Brassware,Meghalaya,1566,1252,314,299,"{'mae': 7.355437278750669, 'rmse': np.float64(9.009841261455051), 'mape': np.float64(8.48742271438633), 'r2': -0.0067837824236802735, 'accuracy': np.float64(91.51257728561367)}","{'mae': 8.026514095839508, 'rmse': np.float64(9.670856919518057), 'mape': np.float64(8.97735605086691), 'r2': -0.15993017914590646, 'accuracy': np.float64(91.02264394913308)}","{'mae': 4.376394196719251, 'rmse': np.float64(5.631719770766804), 'mape': np.float64(4.958972347150914), 'r2': 0.6066456064608527, 'accuracy': np.float64(95.04102765284908)}",3.5284503672354077,4.0183837037159975,3.5284503672354077,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.47261849147208057), 'Enhanced_Prophet': np.float64(0.5273815085279194)}",15,1995-01-01,2024-12-29,29.99315537303217
Brassware,Mizoram,1566,1252,314,299,"{'mae': 7.531214086669815, 'rmse': np.float64(8.406650756476985), 'mape': np.float64(8.180952292423811), 'r2': -0.14286946160609038, 'accuracy': np.float64(91.81904770757619)}","{'mae': 7.364066588814358, 'rmse': np.float64(8.589524549673566), 'mape': np.float64(7.995876988887826), 'r2': -0.1931330270647953, 'accuracy': np.float64(92.00412301111217)}","{'mae': 4.044664028868557, 'rmse': np.float64(5.2924948597918515), 'mape': np.float64(4.516771762934542), 'r2': 0.5470278441589529, 'accuracy': np.float64(95.48322823706546)}",3.664180529489272,3.4791052259532904,3.4791052259532904,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4656296598038863), 'Enhanced_Prophet': np.float64(0.5343703401961137)}",15,1995-01-01,2024-12-29,29.99315537303217
Brassware,Nagaland,1566,1252,314,296,"{'mae': 7.91085632993268, 'rmse': np.float64(8.899985032416819), 'mape': np.float64(8.625069629626235), 'r2': -0.1872635780263341, 'accuracy': np.float64(91.37493037037376)}","{'mae': 8.227334415900474, 'rmse': np.float64(9.839948650502585), 'mape': np.float64(9.013708226515012), 'r2': -0.451290180047609, 'accuracy': np.float64(90.986291773485)}","{'mae': 3.792295259506143, 'rmse': np.float64(5.015246034865981), 'mape': np.float64(4.2624779957198005), 'r2': 0.6229898184165117, 'accuracy': np.float64(95.7375220042802)}",4.362591633906433,4.751230230795201,4.362591633906433,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4763105691776716), 'Enhanced_Prophet': np.float64(0.5236894308223283)}",18,1995-01-01,2024-12-29,29.99315537303217
Brassware,Odisha,1566,1252,314,299,"{'mae': 7.526532276728054, 'rmse': np.float64(8.329976053210924), 'mape': np.float64(8.122535056576805), 'r2': -0.18179700432202917, 'accuracy': np.float64(91.87746494342319)}","{'mae': 7.285517108615124, 'rmse': np.float64(8.702613508343408), 'mape': np.float64(7.929096979821409), 'r2': -0.2898962256117723, 'accuracy': np.float64(92.07090302017859)}","{'mae': 3.829690828957618, 'rmse': np.float64(5.118187927684951), 'mape': np.float64(4.277406281426827), 'r2': 0.5538428727127525, 'accuracy': np.float64(95.72259371857318)}",3.8451287751499876,3.6516906983945887,3.6516906983945887,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4713905621808065), 'Enhanced_Prophet': np.float64(0.5286094378191936)}",15,1995-01-01,2024-12-29,29.99315537303217
Brassware,Puducherry,1566,1252,314,296,"{'mae': 8.294916920869772, 'rmse': np.float64(9.558128758233423), 'mape': np.float64(9.385785544482792), 'r2': -0.034613616762810384, 'accuracy': np.float64(90.61421445551721)}","{'mae': 7.619485889874808, 'rmse': np.float64(8.991233358518688), 'mape': np.float64(8.468201758896923), 'r2': 0.08447338163268625, 'accuracy': np.float64(91.53179824110308)}","{'mae': 4.398809166935486, 'rmse': np.float64(5.584112065981271), 'mape': np.float64(5.008553851954741), 'r2': 0.6468650618321601, 'accuracy': np.float64(94.99144614804526)}",4.377231692528042,3.4596479069421804,3.4596479069421804,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.45757014146905356), 'Enhanced_Prophet': np.float64(0.5424298585309465)}",18,1995-01-01,2024-12-29,29.99315537303217
Brassware,Punjab,1566,1252,314,296,"{'mae': 7.52661945089684, 'rmse': np.float64(8.741101177932519), 'mape': np.float64(8.444800882901395), 'r2': -0.023593085234427047, 'accuracy': np.float64(91.55519911709861)}","{'mae': 7.300085238029018, 'rmse': np.float64(8.520758244421739), 'mape': np.float64(8.02720119735794), 'r2': 0.02736132174403416, 'accuracy': np.float64(91.97279880264206)}","{'mae': 3.980236878911148, 'rmse': np.float64(5.082684020026837), 'mape': np.float64(4.462997337535618), 'r2': 0.6539161991962021, 'accuracy': np.float64(95.53700266246439)}",3.9818035453657785,3.564203859822328,3.564203859822328,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4603968306226316), 'Enhanced_Prophet': np.float64(0.5396031693773683)}",18,1995-01-01,2024-12-29,29.99315537303217
Brassware,Rajasthan,1566,1252,314,296,"{'mae': 7.2079768476052894, 'rmse': np.float64(8.602527288122019), 'mape': np.float64(8.157743374832085), 'r2': -0.003935533764651611, 'accuracy': np.float64(91.84225662516792)}","{'mae': 7.682616085328319, 'rmse': np.float64(9.151080690798242), 'mape': np.float64(8.445476025004295), 'r2': -0.1360526992468014, 'accuracy': np.float64(91.5545239749957)}","{'mae': 3.73828783263375, 'rmse': np.float64(4.990289369257919), 'mape': np.float64(4.187469921925853), 'r2': 0.6621645904056908, 'accuracy': np.float64(95.81253007807415)}",3.970273452906227,4.2580061030784435,3.970273452906227,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4757903857298076), 'Enhanced_Prophet': np.float64(0.5242096142701924)}",18,1995-01-01,2024-12-29,29.99315537303217
Brassware,Sikkim,1566,1252,314,299,"{'mae': 7.693518541892479, 'rmse': np.float64(8.73233593387937), 'mape': np.float64(8.531008559697455), 'r2': -0.0653221469670926, 'accuracy': np.float64(91.46899144030255)}","{'mae': 7.187393909970189, 'rmse': np.float64(8.68272826159429), 'mape': np.float64(7.938211347367649), 'r2': -0.05325251534237996, 'accuracy': np.float64(92.06178865263234)}","{'mae': 3.9416253037293414, 'rmse': np.float64(5.212936485983608), 'mape': np.float64(4.430158049845623), 'r2': 0.6203486457977092, 'accuracy': np.float64(95.56984195015437)}",4.100850509851824,3.508053297522025,3.508053297522025,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4686379742981015), 'Enhanced_Prophet': np.float64(0.5313620257018985)}",15,1995-01-01,2024-12-29,29.99315537303217
Brassware,Tamil_Nadu,1566,1252,314,299,"{'mae': 6.5334054796271595, 'rmse': np.float64(7.253304230099621), 'mape': np.float64(6.974416714996963), 'r2': -0.1961724815030692, 'accuracy': np.float64(93.02558328500304)}","{'mae': 6.357244768615567, 'rmse': np.float64(7.603799573566627), 'mape': np.float64(6.7516372897582055), 'r2': -0.3145688630907786, 'accuracy': np.float64(93.24836271024179)}","{'mae': 2.6534909580105235, 'rmse': np.float64(3.7769484559308992), 'mape': np.float64(2.894481919065118), 'r2': 0.6756572940496168, 'accuracy': np.float64(97.10551808093489)}",4.079934795931848,3.8571553706930928,3.8571553706930928,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.45910970342073615), 'Enhanced_Prophet': np.float64(0.5408902965792639)}",15,1995-01-01,2024-12-29,29.99315537303217
Brassware,Telangana,1566,1252,314,299,"{'mae': 7.191217780536112, 'rmse': np.float64(8.785635438629178), 'mape': np.float64(8.181611528545357), 'r2': -0.01282380012594353, 'accuracy': np.float64(91.81838847145464)}","{'mae': 8.172685406300763, 'rmse': np.float64(9.957410224415419), 'mape': np.float64(9.117178665293386), 'r2': -0.3010091197116487, 'accuracy': np.float64(90.88282133470662)}","{'mae': 3.717553551673675, 'rmse': np.float64(5.088392193926674), 'mape': np.float64(4.2175535874712775), 'r2': 0.6602584238857765, 'accuracy': np.float64(95.78244641252873)}",3.9640579410740884,4.899625077822108,3.9640579410740884,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4639629638150821), 'Enhanced_Prophet': np.float64(0.5360370361849178)}",15,1995-01-01,2024-12-29,29.99315537303217
Brassware,Tripura,1566,1252,314,296,"{'mae': 8.507002926679004, 'rmse': np.float64(9.489846921093692), 'mape': np.float64(9.373274300291378), 'r2': -0.12940416112665765, 'accuracy': np.float64(90.62672569970863)}","{'mae': 6.835172469216715, 'rmse': np.float64(8.38074317363243), 'mape': np.float64(7.611199011776244), 'r2': 0.11916201746549526, 'accuracy': np.float64(92.38880098822375)}","{'mae': 4.238216894381617, 'rmse': np.float64(5.545492073810027), 'mape': np.float64(4.802437917198707), 'r2': 0.6143341830678244, 'accuracy': np.float64(95.1975620828013)}",4.570836383092669,2.808761094577548,2.808761094577548,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4698226873070599), 'Enhanced_Prophet': np.float64(0.53017731269294)}",18,1995-01-01,2024-12-29,29.99315537303217
Brassware,Uttar_Pradesh,1566,1252,314,302,"{'mae': 7.733145412998021, 'rmse': np.float64(8.687420238063856), 'mape': np.float64(8.488237191761778), 'r2': -0.11046231848810484, 'accuracy': np.float64(91.51176280823822)}","{'mae': 8.274260470208482, 'rmse': np.float64(9.922303659833174), 'mape': np.float64(9.179959206486954), 'r2': -0.44859570629493084, 'accuracy': np.float64(90.82004079351304)}","{'mae': 4.1129583371631355, 'rmse': np.float64(5.335923221967415), 'mape': np.float64(4.6127323738829125), 'r2': 0.5810701467855262, 'accuracy': np.float64(95.3872676261171)}",3.875504817878877,4.5672268326040495,3.875504817878877,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.47908455122086957), 'Enhanced_Prophet': np.float64(0.5209154487791304)}",12,1995-01-01,2024-12-29,29.99315537303217
Brassware,Uttarakhand,1566,1252,314,299,"{'mae': 7.548307148393686, 'rmse': np.float64(8.816902830244983), 'mape': np.float64(8.469415055173663), 'r2': -0.033751197258562016, 'accuracy': np.float64(91.53058494482633)}","{'mae': 8.53065767306911, 'rmse': np.float64(10.293250235720004), 'mape': np.float64(9.442525480770673), 'r2': -0.4089285781604115, 'accuracy': np.float64(90.55747451922933)}","{'mae': 3.6696223790059483, 'rmse': np.float64(4.9985054573046), 'mape': np.float64(4.146869419987679), 'r2': 0.66775055993815, 'accuracy': np.float64(95.85313058001232)}",4.322545635185989,5.295656060782989,4.322545635185989,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.48251337044637327), 'Enhanced_Prophet': np.float64(0.5174866295536267)}",15,1995-01-01,2024-12-29,29.99315537303217
Brassware,West_Bengal,1566,1252,314,299,"{'mae': 5.540484787026402, 'rmse': np.float64(6.765780377527134), 'mape': np.float64(6.06778867746806), 'r2': -0.0188592174667368, 'accuracy': np.float64(93.93221132253194)}","{'mae': 7.373157595173951, 'rmse': np.float64(8.83305133186126), 'mape': np.float64(7.837543668268657), 'r2': -0.7366003933909331, 'accuracy': np.float64(92.16245633173135)}","{'mae': 2.9603439610250697, 'rmse': np.float64(4.160773257413043), 'mape': np.float64(3.262339193214107), 'r2': 0.6146756225863204, 'accuracy': np.float64(96.7376608067859)}",2.8054494842539555,4.575204475054548,2.8054494842539555,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4665515264324813), 'Enhanced_Prophet': np.float64(0.5334484735675187)}",15,1995-01-01,2024-12-29,29.99315537303217
Carpets,Andhra_Pradesh,1566,1252,314,293,"{'mae': 7.520829722829568, 'rmse': np.float64(8.770793101551469), 'mape': np.float64(8.426648972944037), 'r2': -0.03889737608721733, 'accuracy': np.float64(91.57335102705596)}","{'mae': 8.077290384810363, 'rmse': np.float64(9.629335535855688), 'mape': np.float64(8.965700226443339), 'r2': -0.2522399553814805, 'accuracy': np.float64(91.03429977355665)}","{'mae': 4.090146686188575, 'rmse': np.float64(5.397922863822458), 'mape': np.float64(4.6427575102889485), 'r2': 0.6064968030103335, 'accuracy': np.float64(95.35724248971106)}",3.7838914626550917,4.322942716154401,3.7838914626550917,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4550793580776246), 'Enhanced_Prophet': np.float64(0.5449206419223753)}",21,1995-01-01,2024-12-29,29.99315537303217
Carpets,Arunachal_Pradesh,1566,1252,314,293,"{'mae': 7.408727574476768, 'rmse': np.float64(8.859803527600349), 'mape': np.float64(8.4221847972556), 'r2': -0.006141722728346233, 'accuracy': np.float64(91.5778152027444)}","{'mae': 8.141642100560116, 'rmse': np.float64(9.739090493347012), 'mape': np.float64(9.098246372049708), 'r2': -0.2157597992027247, 'accuracy': np.float64(90.90175362795028)}","{'mae': 4.243353505683257, 'rmse': np.float64(5.464283515784256), 'mape': np.float64(4.79813452369703), 'r2': 0.6172832889593256, 'accuracy': np.float64(95.20186547630297)}",3.6240502735585665,4.300111848352685,3.6240502735585665,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4682204278467609), 'Enhanced_Prophet': np.float64(0.5317795721532391)}",21,1995-01-01,2024-12-29,29.99315537303217
Carpets,Assam,1566,1252,314,296,"{'mae': 8.04770357889862, 'rmse': np.float64(8.779209712943347), 'mape': np.float64(8.624398582703572), 'r2': -0.28644793242751665, 'accuracy': np.float64(91.37560141729642)}","{'mae': 6.7561979166049655, 'rmse': np.float64(8.153653527321774), 'mape': np.float64(7.282006615619496), 'r2': -0.10964963019000873, 'accuracy': np.float64(92.7179933843805)}","{'mae': 3.5423889713022887, 'rmse': np.float64(4.771332803952681), 'mape': np.float64(3.934621716712716), 'r2': 0.6200199578550577, 'accuracy': np.float64(96.06537828328729)}",4.689776865990865,3.347384898906782,3.347384898906782,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.46351217900141245), 'Enhanced_Prophet': np.float64(0.5364878209985876)}",18,1995-01-01,2024-12-29,29.99315537303217
Carpets,Bihar,1566,1252,314,293,"{'mae': 7.327281191582306, 'rmse': np.float64(8.602357371918384), 'mape': np.float64(8.196797504410158), 'r2': -0.034016520351242585, 'accuracy': np.float64(91.80320249558984)}","{'mae': 8.573538476569722, 'rmse': np.float64(10.351872763744815), 'mape': np.float64(9.482296299775234), 'r2': -0.49737427227001163, 'accuracy': np.float64(90.51770370022477)}","{'mae': 3.7818243112207135, 'rmse': np.float64(5.069014421180011), 'mape': np.float64(4.270514029553892), 'r2': 0.6409626997279019, 'accuracy': np.float64(95.7294859704461)}",3.9262834748562625,5.211782270221335,3.9262834748562625,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.48954081567548113), 'Enhanced_Prophet': np.float64(0.5104591843245188)}",21,1995-01-01,2024-12-29,29.99315537303217
Carpets,Chandigarh,1566,1252,314,296,"{'mae': 8.332363535029492, 'rmse': np.float64(9.2780304311646), 'mape': np.float64(9.241628660160664), 'r2': -0.0712402401918164, 'accuracy': np.float64(90.75837133983933)}","{'mae': 7.394091247783914, 'rmse': np.float64(8.6869216337626), 'mape': np.float64(8.205679787755058), 'r2': 0.06091025005901374, 'accuracy': np.float64(91.79432021224494)}","{'mae': 4.3927420631599565, 'rmse': np.float64(5.673263763976051), 'mape': np.float64(4.966546607266585), 'r2': 0.5994642882449006, 'accuracy': np.float64(95.03345339273342)}",4.275082052894092,3.23913318048848,3.23913318048848,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4515095040423072), 'Enhanced_Prophet': np.float64(0.5484904959576927)}",18,1995-01-01,2024-12-29,29.99315537303217
Carpets,Chhattisgarh,1566,1252,314,293,"{'mae': 7.662690876942563, 'rmse': np.float64(8.898520557628174), 'mape': np.float64(8.66682437704074), 'r2': -0.010522395682328822, 'accuracy': np.float64(91.33317562295926)}","{'mae': 8.2094341171038, 'rmse': np.float64(9.880925169374484), 'mape': np.float64(9.153387530937996), 'r2': -0.24596415227621238, 'accuracy': np.float64(90.84661246906201)}","{'mae': 4.200764883527783, 'rmse': np.float64(5.536816499365619), 'mape': np.float64(4.742393194324126), 'r2': 0.6087714071243404, 'accuracy': np.float64(95.25760680567588)}",3.924431182716617,4.410994336613868,3.924431182716617,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.47403804540995326), 'Enhanced_Prophet': np.float64(0.5259619545900467)}",21,1995-01-01,2024-12-29,29.99315537303217
Carpets,Delhi,1566,1252,314,293,"{'mae': 6.315588458364971, 'rmse': np.float64(7.29317389155461), 'mape': np.float64(6.875564473669869), 'r2': -0.062446374963354145, 'accuracy': np.float64(93.12443552633013)}","{'mae': 8.16743892319223, 'rmse': np.float64(9.494164225522487), 'mape': np.float64(8.742745416826098), 'r2': -0.8004761016384339, 'accuracy': np.float64(91.2572545831739)}","{'mae': 3.0341775794307706, 'rmse': np.float64(4.1510414300124845), 'mape': np.float64(3.341697612731819), 'r2': 0.6558181079052846, 'accuracy': np.float64(96.65830238726818)}",3.5338668609380477,5.401047804094276,3.5338668609380477,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4651905204847728), 'Enhanced_Prophet': np.float64(0.5348094795152271)}",21,1995-01-01,2024-12-29,29.99315537303217
Carpets,Goa,1566,1252,314,293,"{'mae': 7.532746052937978, 'rmse': np.float64(8.580058969927599), 'mape': np.float64(8.403886936887181), 'r2': -0.022660607798517862, 'accuracy': np.float64(91.59611306311282)}","{'mae': 6.941728970681577, 'rmse': np.float64(8.430035835961903), 'mape': np.float64(7.695899440499672), 'r2': 0.012789368555645053, 'accuracy': np.float64(92.30410055950033)}","{'mae': 3.6458283737600716, 'rmse': np.float64(4.8006260478182945), 'mape': np.float64(4.081599677565783), 'r2': 0.6798549903061892, 'accuracy': np.float64(95.91840032243422)}",4.322287259321399,3.6142997629338964,3.6142997629338964,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4551047129677483), 'Enhanced_Prophet': np.float64(0.5448952870322517)}",21,1995-01-01,2024-12-29,29.99315537303217
Carpets,Gujarat,1566,1252,314,296,"{'mae': 5.131139604055961, 'rmse': np.float64(6.2370474020263185), 'mape': np.float64(5.549556754009248), 'r2': -0.051891389741381966, 'accuracy': np.float64(94.45044324599075)}","{'mae': 6.241638182404861, 'rmse': np.float64(7.576879475254117), 'mape': np.float64(6.56702036275677), 'r2': -0.5523640217106629, 'accuracy': np.float64(93.43297963724324)}","{'mae': 2.575885788386283, 'rmse': np.float64(3.8259014668860107), 'mape': np.float64(2.8246473086827204), 'r2': 0.6041958234687315, 'accuracy': np.float64(97.17535269131729)}",2.7249094453265315,3.7423730540740507,2.7249094453265315,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4578425540538528), 'Enhanced_Prophet': np.float64(0.5421574459461472)}",18,1995-01-01,2024-12-29,29.99315537303217
Carpets,Haryana,1566,1252,314,296,"{'mae': 7.413257180891627, 'rmse': np.float64(8.69097804150235), 'mape': np.float64(8.330953720565514), 'r2': -0.020013383019735542, 'accuracy': np.float64(91.66904627943448)}","{'mae': 7.726070766800235, 'rmse': np.float64(9.481302137560977), 'mape': np.float64(8.58703719393786), 'r2': -0.21396044812182846, 'accuracy': np.float64(91.41296280606214)}","{'mae': 3.7956773155409405, 'rmse': np.float64(5.028427472228394), 'mape': np.float64(4.258892491587791), 'r2': 0.6585454175188423, 'accuracy': np.float64(95.74110750841221)}",4.072061228977731,4.328144702350073,4.072061228977731,"(2, 1, 2)",6,gradient_boosting,"{'Enhanced_ARIMA': np.float64(0.4582933006026698), 'Enhanced_Prophet': np.float64(0.5417066993973302)}",18,1995-01-01,2024-12-29,29.99315537303217
